seqnum,i,lat,lon,f-i,forward_angle,wind,wind_u,wind_v,landfall,time,tracknum
7,13,17.9,105.7,0,270.0691555609113,32.550000000000004,0.03928758767635872,-32.54997629009052,0,1978-08-12 00:00:00,1978217N16129
8,1,15.2,115.4,24,289.1212814537787,32.550000000000004,10.662366397317873,-30.754128874174715,0,1978-09-23 12:00:00,1978262N14135
8,2,15.35,114.95,23,289.1345634417909,32.550000000000004,10.669495361377097,-30.751656357561508,0,1978-09-23 15:00:00,1978262N14135
8,3,15.5,114.5,22,294.831006771423,32.550000000000004,13.669153867096199,-29.54076391289923,0,1978-09-23 18:00:00,1978262N14135
8,4,15.700000000000001,114.05,21,294.8531568079657,32.550000000000004,13.680573040810337,-29.535477332778182,0,1978-09-23 21:00:00,1978262N14135
8,5,15.9,113.6,20,308.0243461448169,32.550000000000004,20.05067831407233,-25.641232403018186,0,1978-09-24 00:00:00,1978262N14135
8,6,16.2,113.19999999999999,19,308.0676328007168,34.875,21.503619004711034,-27.456510970992483,0,1978-09-24 03:00:00,1978262N14135
8,7,16.5,112.8,18,311.86752497256674,37.2,24.82767340112569,-27.70246619864441,0,1978-09-24 06:00:00,1978262N14135
8,8,16.8,112.44999999999999,17,311.91341469292723,37.2,24.849853080678834,-27.682572168580666,0,1978-09-24 09:00:00,1978262N14135
8,9,17.1,112.1,16,300.9386846581976,37.2,19.125281805395264,-31.90710886094535,0,1978-09-24 12:00:00,1978262N14135
8,10,17.3,111.75,15,300.96671780436776,39.525,20.337196399680202,-33.891356827380555,0,1978-09-24 15:00:00,1978262N14135
8,11,17.5,111.4,14,300.9951025172046,41.85,21.55127707953917,-35.87429380825398,0,1978-09-24 18:00:00,1978262N14135
8,12,17.7,111.05000000000001,13,301.0238400428173,44.175000000000004,22.767560284665983,-37.85589549441541,0,1978-09-24 21:00:00,1978262N14135
8,13,17.9,110.7,12,284.7854873344594,46.5,11.866839961027791,-44.96029480930206,0,1978-09-25 00:00:00,1978262N14135
8,14,18.0,110.3,11,284.7938082867179,44.175000000000004,11.279700863668717,-42.71064239069873,0,1978-09-25 03:00:00,1978262N14135
8,15,18.1,109.9,10,277.5550820508575,41.85,5.502407462350735,-41.48669680895633,0,1978-09-25 06:00:00,1978262N14135
8,16,18.15,109.5,9,277.5573673503553,41.85,5.504062196388534,-41.486477306928414,0,1978-09-25 09:00:00,1978262N14135
8,17,18.2,109.1,8,262.56740127308956,41.85,-5.413707298660365,-41.498364706147534,0,1978-09-25 12:00:00,1978262N14135
8,18,18.15,108.69999999999999,7,262.56935487379326,39.525,-5.111609428012964,-39.19307431237627,0,1978-09-25 15:00:00,1978262N14135
8,19,18.1,108.3,6,255.3301309475287,37.2,-9.420871677824836,-35.98731966720998,0,1978-09-25 18:00:00,1978262N14135
8,20,18.0,107.89999999999999,5,255.33778793498976,37.2,-9.416062261196748,-35.988578347765646,0,1978-09-25 21:00:00,1978262N14135
8,21,17.9,107.5,4,253.3458562975447,37.2,-10.661290885539538,-35.63954091530798,0,1978-09-26 00:00:00,1978262N14135
8,22,17.799999999999997,107.15,3,253.35440406416052,37.2,-10.655973822446853,-35.641131041190704,0,1978-09-26 03:00:00,1978262N14135
8,23,17.7,106.8,2,245.0699184564865,37.2,-15.680245408978257,-33.733809507884175,0,1978-09-26 06:00:00,1978262N14135
8,24,17.5,106.35,1,245.09331284267856,34.875,-14.687315889419745,-31.631446014439465,1,1978-09-26 09:00:00,1978262N14135
8,25,17.3,105.9,0,245.09331284267856,32.550000000000004,-13.708161496791764,-29.52268294681017,0,1978-09-26 12:00:00,1978262N14135
9,1,16.7,135.7,40,250.83536855819466,32.550000000000004,-10.685631917871957,-30.746052925794498,0,1979-07-29 00:00:00,1979205N10148
9,2,16.65,135.55,39,250.8399466095222,37.2,-12.209343097739566,-35.13932186485219,0,1979-07-29 03:00:00,1979205N10148
9,3,16.6,135.4,38,270.042853345024,41.85,0.03130094986559001,-41.84998829450897,0,1979-07-29 06:00:00,1979205N10148
9,4,16.6,135.10000000000002,37,270.042853345024,51.150000000000006,0.038256716502387794,-51.14998569328874,0,1979-07-29 09:00:00,1979205N10148
9,5,16.6,134.8,36,278.52977608373817,60.45,8.96614792761167,-59.78135738957577,0,1979-07-29 12:00:00,1979205N10148
9,6,16.65,134.45,35,278.53210354667135,62.775000000000006,9.313521596329599,-62.080262084455654,0,1979-07-29 15:00:00,1979205N10148
9,7,16.7,134.1,34,289.23634011865863,65.10000000000001,21.448207677483854,-61.465310439495255,0,1979-07-29 18:00:00,1979205N10148
9,8,16.8,133.8,33,289.24596661663884,67.425,22.224910641633794,-63.65676689851121,0,1979-07-29 21:00:00,1979205N10148
9,9,16.9,133.5,32,284.70507035976306,69.75,17.7055870154579,-67.46535917371261,0,1979-07-30 00:00:00,1979205N10148
9,10,17.0,133.1,31,284.7128853718382,72.075,18.305281935662947,-69.71170832977695,0,1979-07-30 03:00:00,1979205N10148
9,11,17.1,132.7,30,295.0166733640523,74.4,31.462419611888944,-67.42014648579034,0,1979-07-30 06:00:00,1979205N10148
9,12,17.3,132.25,29,295.0412563486807,74.4,31.49134360008027,-67.40664120293849,0,1979-07-30 09:00:00,1979205N10148
9,13,17.5,131.8,28,295.5811094271533,74.4,32.125056119978986,-67.10693532928025,0,1979-07-30 12:00:00,1979205N10148
9,14,17.75,131.25,27,295.613359848765,79.05,34.173000409762416,-71.28189491725355,0,1979-07-30 15:00:00,1979205N10148
9,15,18.0,130.7,26,296.00705474434125,83.7,36.70092755086035,-75.2245433147088,0,1979-07-30 18:00:00,1979205N10148
9,16,18.3,130.05,25,296.0476821825824,83.7,36.75425873185899,-75.19850041770492,0,1979-07-30 21:00:00,1979205N10148
9,17,18.6,129.4,24,291.73262231097215,83.7,30.992077303056664,-77.75076298301748,0,1979-07-31 00:00:00,1979205N10148
9,18,18.9,128.6,23,291.7697880901714,83.7,31.042504994777175,-77.73064314444616,0,1979-07-31 03:00:00,1979205N10148
9,19,19.2,127.8,22,284.968113380139,83.7,21.618156672482083,-80.86003525898327,0,1979-07-31 06:00:00,1979205N10148
9,20,19.4,127.0,21,284.9868725171456,93.0,24.049588658658855,-89.8366143916238,0,1979-07-31 09:00:00,1979205N10148
9,21,19.6,126.2,20,289.6259296068524,102.30000000000001,34.36030611034583,-96.35693729048954,0,1979-07-31 12:00:00,1979205N10148
9,22,19.85,125.45,19,289.65588403838126,102.30000000000001,34.41067715211246,-96.33896043622792,0,1979-07-31 15:00:00,1979205N10148
9,23,20.1,124.7,18,289.68626034404986,102.30000000000001,34.46174800784382,-96.320703507833,0,1979-07-31 18:00:00,1979205N10148
9,24,20.35,123.95,17,289.7170612047514,102.30000000000001,34.513522765916576,-96.30216376741781,0,1979-07-31 21:00:00,1979205N10148
9,25,20.6,123.2,16,282.198569002527,102.30000000000001,21.616029367492647,-99.99018589033476,0,1979-08-01 00:00:00,1979205N10148
9,26,20.75,122.45,15,282.21110967394975,99.97500000000001,21.146143522548012,-97.71305562269457,0,1979-08-01 03:00:00,1979205N10148
9,27,20.9,121.7,14,288.65319350426347,97.65,31.232286318222652,-92.52062900422025,0,1979-08-01 06:00:00,1979205N10148
9,28,21.15,120.9,13,288.68395709707386,95.325,30.537150006906373,-90.3013737130045,0,1979-08-01 09:00:00,1979205N10148
9,29,21.4,120.1,12,283.59760457078426,93.0,21.864437363634405,-90.39328724397464,0,1979-08-01 12:00:00,1979205N10148
9,30,21.6,119.19999999999999,11,283.6169679351668,90.67500000000001,21.347610306042988,-88.1262455754319,0,1979-08-01 15:00:00,1979205N10148
9,31,21.8,118.3,10,283.63653452501063,88.35000000000001,20.829558034250333,-85.85948993616138,0,1979-08-01 18:00:00,1979205N10148
9,32,22.0,117.4,9,283.6563055398953,86.025,20.310258366374125,-83.59302620488823,0,1979-08-01 21:00:00,1979205N10148
9,33,22.2,116.5,8,277.9201274380517,83.7,11.533231721188795,-82.901595678644,0,1979-08-02 00:00:00,1979205N10148
9,34,22.35,115.3,7,277.92976567782597,79.05,10.905667339471915,-78.29411804140062,0,1979-08-02 03:00:00,1979205N10148
9,35,22.5,114.1,6,273.0277860813046,74.4,3.929826157746116,-74.29614031946677,1,1979-08-02 06:00:00,1979205N10148
9,36,22.55,113.0,5,273.0292487022889,69.75,3.685990082852163,-69.65253747789176,0,1979-08-02 09:00:00,1979205N10148
9,37,22.6,111.9,4,264.0120861816017,65.10000000000001,-6.7911456026723185,-64.74480937807529,0,1979-08-02 12:00:00,1979205N10148
9,38,22.5,110.9,3,264.01571132290894,60.45,-6.302259918315123,-60.120579005212505,0,1979-08-02 15:00:00,1979205N10148
9,39,22.4,109.9,2,255.07175251107694,55.800000000000004,-14.3745931695684,-53.91670493649809,0,1979-08-02 18:00:00,1979205N10148
9,40,22.15,108.9,1,255.09533534759487,44.175000000000004,-11.362316616696813,-42.68873839904309,0,1979-08-02 21:00:00,1979205N10148
9,41,21.9,107.9,0,255.09533534759487,32.550000000000004,-8.372233296513441,-31.454859872979117,0,1979-08-03 00:00:00,1979205N10148
10,1,11.6,112.2,6,265.90014522902777,37.2,-2.6596108787214727,-37.10480386653171,0,1981-10-13 18:00:00,1981283N07132
10,2,11.549999999999999,111.5,5,265.90058697695747,37.2,-2.659324802243264,-37.10482437091132,0,1981-10-13 21:00:00,1981283N07132
10,3,11.5,110.8,4,270.0598109051839,37.2,0.038832969682057905,-37.19997973118354,0,1981-10-14 00:00:00,1981283N07132
10,4,11.5,110.19999999999999,3,270.0598109051839,39.525,0.04126003028718652,-39.5249784643825,0,1981-10-14 03:00:00,1981283N07132
10,5,11.5,109.6,2,279.7142262490773,41.85,7.06152290106911,-41.24993811289511,0,1981-10-14 06:00:00,1981283N07132
10,6,11.6,109.0,1,279.71813338164975,39.525,6.67187271317089,-38.957820004451555,1,1981-10-14 09:00:00,1981283N07132
10,7,11.7,108.4,0,279.71813338164975,37.2,6.279409612396132,-36.66618353360147,0,1981-10-14 12:00:00,1981283N07132
11,1,14.4,82.3,32,17.869390661191062,23.25,22.12838438920943,7.134220652838851,0,1982-05-01 03:00:00,1982120N11083
11,2,14.7,82.4,31,13.581733511948642,27.900000000000002,27.119802082172768,6.551819214827111,0,1982-05-01 06:00:00,1982120N11083
11,3,14.9,82.45,30,13.569501565775397,30.225,29.3813002136164,7.091531763825428,0,1982-05-01 09:00:00,1982120N11083
11,4,15.1,82.5,29,37.63911496068221,32.550000000000004,25.7754636078688,19.877826234259906,0,1982-05-01 12:00:00,1982120N11083
11,5,15.35,82.7,28,37.60550425832588,34.875,27.629056983659112,21.281466941771605,0,1982-05-01 15:00:00,1982120N11083
11,6,15.6,82.9,27,43.873688296239095,37.2,26.816344051269812,25.782235972155835,0,1982-05-01 18:00:00,1982120N11083
11,7,15.850000000000001,83.15,26,43.83770092028544,39.525,28.509565820113245,27.375724314593587,0,1982-05-01 21:00:00,1982120N11083
11,8,16.1,83.4,25,62.439485556521674,41.85,19.36337542431204,37.10097292763558,0,1982-05-02 00:00:00,1982120N11083
11,9,16.3,83.8,24,70.80153907963364,41.85,13.762007516742718,39.52252078384066,0,1982-05-02 03:00:00,1982120N11083
11,10,16.4,84.1,23,73.36125237213855,46.5,13.31464215191577,44.55300555929339,0,1982-05-02 06:00:00,1982120N11083
11,11,16.5,84.44999999999999,22,73.35285265623975,48.825,13.987232279642559,46.77860577395745,0,1982-05-02 09:00:00,1982120N11083
11,12,16.6,84.8,21,59.129868125798794,51.150000000000006,26.24475173297441,43.90370720650521,0,1982-05-02 12:00:00,1982120N11083
11,13,16.8,85.15,20,59.10270855713975,51.150000000000006,26.265560189976668,43.89126163493951,0,1982-05-02 15:00:00,1982120N11083
11,14,17.0,85.5,19,82.49349380943914,51.150000000000006,6.682173308067988,50.71164619573047,0,1982-05-02 18:00:00,1982120N11083
11,15,17.05,85.9,18,82.49135575213091,53.475,6.987886832934482,53.016460298761,0,1982-05-02 21:00:00,1982120N11083
11,16,17.1,86.3,17,78.10463250308248,55.800000000000004,11.501778899981137,54.60173149393661,0,1982-05-03 00:00:00,1982120N11083
11,17,17.2,86.8,16,70.6654551683585,60.45,20.013989720598186,57.040711035748764,0,1982-05-03 03:00:00,1982120N11083
11,18,17.4,87.4,15,89.91776320711199,74.4,0.1067864918168912,74.39992336451138,0,1982-05-03 06:00:00,1982120N11083
11,19,17.4,87.95,14,89.91776320711199,79.05,0.1134606475554469,79.04991857479334,0,1982-05-03 09:00:00,1982120N11083
11,20,17.4,88.5,13,85.2933438696906,83.7,6.867943974800114,83.4177519809723,0,1982-05-03 12:00:00,1982120N11083
11,21,17.45,89.15,12,85.29181418166195,90.67500000000001,7.442685322823183,90.36903263942484,0,1982-05-03 15:00:00,1982120N11083
11,22,17.5,89.8,11,89.91730532755139,97.65,0.14093764025347036,97.64989829273536,0,1982-05-03 18:00:00,1982120N11083
11,23,17.5,90.35,10,89.91730532755139,102.30000000000001,0.14764895645601656,102.29989344953229,0,1982-05-03 21:00:00,1982120N11083
11,24,17.5,90.9,9,89.8947517794141,106.95,0.19645933709185756,106.94981955912255,0,1982-05-04 00:00:00,1982120N11083
11,25,17.5,91.6,8,89.8947517794141,106.95,0.19645933709185756,106.94981955912255,0,1982-05-04 03:00:00,1982120N11083
11,26,17.5,92.3,7,93.40125476449106,106.95,-6.345154710371007,106.76161066460854,0,1982-05-04 06:00:00,1982120N11083
11,27,17.45,93.15,6,93.4006431429475,106.95,-6.344015050131194,106.76167839184484,0,1982-05-04 09:00:00,1982120N11083
11,28,17.4,94.0,5,89.90281079336785,106.95,0.1814161663032017,106.94984613441295,0,1982-05-04 12:00:00,1982120N11083
11,29,17.4,94.65,4,89.90281079336785,106.95,0.1814161663032017,106.94984613441295,1,1982-05-04 15:00:00,1982120N11083
11,30,17.4,95.3,3,77.45927033035235,106.95,23.22243591564762,104.39837628116463,0,1982-05-04 18:00:00,1982120N11083
11,31,17.53333333333333,95.93333333333334,2,77.44969946765673,80.60000000000001,17.514108406610873,78.67411268467846,0,1982-05-04 21:00:00,1982120N11083
11,32,17.666666666666668,96.56666666666666,1,77.44005124252237,54.25000000000001,11.797259082633682,52.95174386304211,0,1982-05-05 00:00:00,1982120N11083
11,33,17.8,97.2,0,77.44005124252237,27.900000000000002,6.067161813925893,27.2323254152788,0,1982-05-05 03:00:00,1982120N11083
12,1,14.7,90.3,37,25.786910690161164,23.25,20.934722618231664,10.114340754478249,0,1982-05-31 12:00:00,1982150N13087
12,2,14.9,90.4,36,25.765895730938666,25.575000000000003,23.032274045255654,11.11732779512428,0,1982-05-31 15:00:00,1982150N13087
12,3,15.1,90.5,35,338.908476854639,27.900000000000002,26.030889323566342,-10.040059811785982,0,1982-05-31 18:00:00,1982150N13087
12,4,15.35,90.4,34,338.93173020195275,30.225,28.204542071932508,-10.865285615785211,0,1982-05-31 21:00:00,1982150N13087
12,5,15.6,90.3,33,342.2263514015592,32.550000000000004,30.996384822851702,-9.936127410298688,0,1982-06-01 00:00:00,1982150N13087
